text,label,tokens
"the picture , scored by a perversely cheerful marcus miller accordion/harmonica/banjo abomination , is a monument to bad in all its florid variety .",0,"['the', 'picture', 'scored', 'by', 'perversely', 'cheerful', 'marcus', 'miller', 'accordion', 'harmonica', 'banjo', 'abomination', 'is', 'monument', 'to', 'bad', 'in', 'all', 'its', 'florid', 'variety']"
"good for a few unintentional laughs , "" extreme ops "" was obviously made for the "" xxx "" crowd , people who enjoy mindless action without the benefit of decent acting , writing , and direction .",0,"['good', 'for', 'few', 'unintentional', 'laughs', 'extreme', 'ops', 'was', 'obviously', 'made', 'for', 'the', 'xxx', 'crowd', 'people', 'who', 'enjoy', 'mindless', 'action', 'without', 'the', 'benefit', 'of', 'decent', 'acting', 'writing', 'and', 'direction']"
"a big , baggy , sprawling carnival of a movie , stretching out before us with little rhyme or reason .",0,"['big', 'baggy', 'sprawling', 'carnival', 'of', 'movie', 'stretching', 'out', 'before', 'us', 'with', 'little', 'rhyme', 'or', 'reason']"
a frustrating combination of strained humor and heavy-handed sentimentality .,0,"['frustrating', 'combination', 'of', 'strained', 'humor', 'and', 'heavy', 'handed', 'sentimentality']"
lawrence preaches strictly to the converted .,0,"['lawrence', 'preaches', 'strictly', 'to', 'the', 'converted']"
"as written by michael berg and michael j . wilson from a story by wilson , this relentless , all-wise-guys-all-the-time approach tries way too hard and gets tiring in no time at all .",0,"['as', 'written', 'by', 'michael', 'berg', 'and', 'michael', 'wilson', 'from', 'story', 'by', 'wilson', 'this', 'relentless', 'all', 'wise', 'guys', 'all', 'the', 'time', 'approach', 'tries', 'way', 'too', 'hard', 'and', 'gets', 'tiring', 'in', 'no', 'time', 'at', 'all']"
"will probably stay in the shadow of its two older , more accessible qatsi siblings .",0,"['will', 'probably', 'stay', 'in', 'the', 'shadow', 'of', 'its', 'two', 'older', 'more', 'accessible', 'qatsi', 'siblings']"
"just when the movie seems confident enough to handle subtlety , it dives into soapy bathos .",0,"['just', 'when', 'the', 'movie', 'seems', 'confident', 'enough', 'to', 'handle', 'subtlety', 'it', 'dives', 'into', 'soapy', 'bathos']"
choppy editing and too many repetitive scenes spoil what could have been an important documentary about stand-up comedy .,0,"['choppy', 'editing', 'and', 'too', 'many', 'repetitive', 'scenes', 'spoil', 'what', 'could', 'have', 'been', 'an', 'important', 'documentary', 'about', 'stand', 'up', 'comedy']"
". . . the film falls back on the same old formula of teen sex , outrageous pranks and scenes designed to push the envelope of bad taste for laughs .",0,"['the', 'film', 'falls', 'back', 'on', 'the', 'same', 'old', 'formula', 'of', 'teen', 'sex', 'outrageous', 'pranks', 'and', 'scenes', 'designed', 'to', 'push', 'the', 'envelope', 'of', 'bad', 'taste', 'for', 'laughs']"
the only thing in pauline and paulette that you haven't seen before is a scene featuring a football field-sized oriental rug crafted out of millions of vibrant flowers .,0,"['the', 'only', 'thing', 'in', 'pauline', 'and', 'paulette', 'that', 'you', 'haven', 'seen', 'before', 'is', 'scene', 'featuring', 'football', 'field', 'sized', 'oriental', 'rug', 'crafted', 'out', 'of', 'millions', 'of', 'vibrant', 'flowers']"
"if you're looking for comedy to be served up , better look elsewhere .",0,"['if', 'you', 're', 'looking', 'for', 'comedy', 'to', 'be', 'served', 'up', 'better', 'look', 'elsewhere']"
"it virtually defines a comedy that's strongly mediocre , with funny bits surfacing every once in a while .",0,"['it', 'virtually', 'defines', 'comedy', 'that', 'strongly', 'mediocre', 'with', 'funny', 'bits', 'surfacing', 'every', 'once', 'in', 'while']"
an instant candidate for worst movie of the year .,0,"['an', 'instant', 'candidate', 'for', 'worst', 'movie', 'of', 'the', 'year']"
"despite its title , amy's orgasm is not a porno , though it is as tedious as one .",0,"['despite', 'its', 'title', 'amy', 'orgasm', 'is', 'not', 'porno', 'though', 'it', 'is', 'as', 'tedious', 'as', 'one']"
"like a tone-deaf singer at a benefit concert , john q . is a bad movie appearing on behalf of a good cause .",0,"['like', 'tone', 'deaf', 'singer', 'at', 'benefit', 'concert', 'john', 'is', 'bad', 'movie', 'appearing', 'on', 'behalf', 'of', 'good', 'cause']"
adam sandler is to gary cooper what a gnat is to a racehorse .,0,"['adam', 'sandler', 'is', 'to', 'gary', 'cooper', 'what', 'gnat', 'is', 'to', 'racehorse']"
what kids will discover is a new collectible . what parents will suspect is that they're watching a 76-minute commercial .,0,"['what', 'kids', 'will', 'discover', 'is', 'new', 'collectible', 'what', 'parents', 'will', 'suspect', 'is', 'that', 'they', 're', 'watching', 'minute', 'commercial']"
"beers , who , when she's given the right lines , can charm the paint off the wall . . . [but] the script goes wrong at several key junctures .",0,"['beers', 'who', 'when', 'she', 'given', 'the', 'right', 'lines', 'can', 'charm', 'the', 'paint', 'off', 'the', 'wall', 'but', 'the', 'script', 'goes', 'wrong', 'at', 'several', 'key', 'junctures']"
"without september 11 , collateral damage would have been just another bad movie . now it's a bad , embarrassing movie .",0,"['without', 'september', 'collateral', 'damage', 'would', 'have', 'been', 'just', 'another', 'bad', 'movie', 'now', 'it', 'bad', 'embarrassing', 'movie']"
"drags along in a dazed and enervated , drenched-in-the- past numbness .",0,"['drags', 'along', 'in', 'dazed', 'and', 'enervated', 'drenched', 'in', 'the', 'past', 'numbness']"
there's a disturbing 'great white hope' undertone to the other side of heaven that subtly undermines its message of christian love and compassion .,0,"['there', 'disturbing', 'great', 'white', 'hope', 'undertone', 'to', 'the', 'other', 'side', 'of', 'heaven', 'that', 'subtly', 'undermines', 'its', 'message', 'of', 'christian', 'love', 'and', 'compassion']"
"unless you are in dire need of a diesel fix , there is no real reason to see it . wait for video -- and then don't rent it .",0,"['unless', 'you', 'are', 'in', 'dire', 'need', 'of', 'diesel', 'fix', 'there', 'is', 'no', 'real', 'reason', 'to', 'see', 'it', 'wait', 'for', 'video', 'and', 'then', 'don', 'rent', 'it']"
"the attempt is courageous , even if the result is wildly uneven .",0,"['the', 'attempt', 'is', 'courageous', 'even', 'if', 'the', 'result', 'is', 'wildly', 'uneven']"
there's something fundamental missing from this story : something or someone to care about .,0,"['there', 'something', 'fundamental', 'missing', 'from', 'this', 'story', 'something', 'or', 'someone', 'to', 'care', 'about']"
"too much of this well-acted but dangerously slow thriller feels like a preamble to a bigger , more complicated story , one that never materializes .",0,"['too', 'much', 'of', 'this', 'well', 'acted', 'but', 'dangerously', 'slow', 'thriller', 'feels', 'like', 'preamble', 'to', 'bigger', 'more', 'complicated', 'story', 'one', 'that', 'never', 'materializes']"
"when a film is created solely because it's a marketable product , soulless and ugly movies like this are the result . let your silly childhood nostalgia slumber unmolested .",0,"['when', 'film', 'is', 'created', 'solely', 'because', 'it', 'marketable', 'product', 'soulless', 'and', 'ugly', 'movies', 'like', 'this', 'are', 'the', 'result', 'let', 'your', 'silly', 'childhood', 'nostalgia', 'slumber', 'unmolested']"
"unfortunately , heartbreak hospital wants to convey the same kind of haughtiness in its own sketchy material but this territory has already been explored previously with better aplomb and sardonic wit .",0,"['unfortunately', 'heartbreak', 'hospital', 'wants', 'to', 'convey', 'the', 'same', 'kind', 'of', 'haughtiness', 'in', 'its', 'own', 'sketchy', 'material', 'but', 'this', 'territory', 'has', 'already', 'been', 'explored', 'previously', 'with', 'better', 'aplomb', 'and', 'sardonic', 'wit']"
"the more kevin costner rests on his pretty-boy laurels , the public is , regrettably , going to have tepid films like dragonfly tossed at them .",0,"['the', 'more', 'kevin', 'costner', 'rests', 'on', 'his', 'pretty', 'boy', 'laurels', 'the', 'public', 'is', 'regrettably', 'going', 'to', 'have', 'tepid', 'films', 'like', 'dragonfly', 'tossed', 'at', 'them']"
"[it's] difficult to get beyond the overall blandness of american chai , despite its likable performances and refreshingly naive point of view .",0,"['it', 'difficult', 'to', 'get', 'beyond', 'the', 'overall', 'blandness', 'of', 'american', 'chai', 'despite', 'its', 'likable', 'performances', 'and', 'refreshingly', 'naive', 'point', 'of', 'view']"
"the latest installment in the pokemon canon , pokemon 4ever is surprising less moldy and trite than the last two , likely because much of the japanese anime is set in a scenic forest where pokemon graze in peace .",0,"['the', 'latest', 'installment', 'in', 'the', 'pokemon', 'canon', 'pokemon', 'ever', 'is', 'surprising', 'less', 'moldy', 'and', 'trite', 'than', 'the', 'last', 'two', 'likely', 'because', 'much', 'of', 'the', 'japanese', 'anime', 'is', 'set', 'in', 'scenic', 'forest', 'where', 'pokemon', 'graze', 'in', 'peace']"
"taken purely as an exercise in style , this oppressively gloomy techno-horror clambake is impossible to ignore . but as a movie , it's a humorless , disjointed mess .",0,"['taken', 'purely', 'as', 'an', 'exercise', 'in', 'style', 'this', 'oppressively', 'gloomy', 'techno', 'horror', 'clambake', 'is', 'impossible', 'to', 'ignore', 'but', 'as', 'movie', 'it', 'humorless', 'disjointed', 'mess']"
"if myers decides to make another austin powers movie , maybe he should just stick with austin and dr evil .",0,"['if', 'myers', 'decides', 'to', 'make', 'another', 'austin', 'powers', 'movie', 'maybe', 'he', 'should', 'just', 'stick', 'with', 'austin', 'and', 'dr', 'evil']"
the backyard battles you staged with your green plastic army men were more exciting and almost certainly made more sense .,0,"['the', 'backyard', 'battles', 'you', 'staged', 'with', 'your', 'green', 'plastic', 'army', 'men', 'were', 'more', 'exciting', 'and', 'almost', 'certainly', 'made', 'more', 'sense']"
"too stupid to be satire , too obviously hateful to be classified otherwise , frank novak's irritating slice of lumpen life is as reliably soul-killing as its title is nearly meaningless .",0,"['too', 'stupid', 'to', 'be', 'satire', 'too', 'obviously', 'hateful', 'to', 'be', 'classified', 'otherwise', 'frank', 'novak', 'irritating', 'slice', 'of', 'lumpen', 'life', 'is', 'as', 'reliably', 'soul', 'killing', 'as', 'its', 'title', 'is', 'nearly', 'meaningless']"
"overly stylized with lots of flash black-&-white freeze frames reminiscent of a pseudo-hip luxury car commercial , ( it's ) at its worst when it's actually inside the ring .",0,"['overly', 'stylized', 'with', 'lots', 'of', 'flash', 'black', 'white', 'freeze', 'frames', 'reminiscent', 'of', 'pseudo', 'hip', 'luxury', 'car', 'commercial', 'it', 'at', 'its', 'worst', 'when', 'it', 'actually', 'inside', 'the', 'ring']"
"what is captured during the conceptual process doesn't add up to a sufficient explanation of what the final dance work , the selection , became in its final form .",0,"['what', 'is', 'captured', 'during', 'the', 'conceptual', 'process', 'doesn', 'add', 'up', 'to', 'sufficient', 'explanation', 'of', 'what', 'the', 'final', 'dance', 'work', 'the', 'selection', 'became', 'in', 'its', 'final', 'form']"
"if this is satire , it's the smug and self-congratulatory kind that lets the audience completely off the hook .",0,"['if', 'this', 'is', 'satire', 'it', 'the', 'smug', 'and', 'self', 'congratulatory', 'kind', 'that', 'lets', 'the', 'audience', 'completely', 'off', 'the', 'hook']"
"had the film boasted a clearer , more memorable , the creepiness would have gotten under the skin .",0,"['had', 'the', 'film', 'boasted', 'clearer', 'more', 'memorable', 'the', 'creepiness', 'would', 'have', 'gotten', 'under', 'the', 'skin']"
these people wouldn't know subtle characterization if it put on a giant furry monster costume and then gave them a lapdance .,0,"['these', 'people', 'wouldn', 'know', 'subtle', 'if', 'it', 'put', 'on', 'giant', 'furry', 'monster', 'costume', 'and', 'then', 'gave', 'them', 'lapdance']"
imagine if you will a tony hawk skating video interspliced with footage from behind enemy lines and set to jersey shore techno .,0,"['imagine', 'if', 'you', 'will', 'tony', 'hawk', 'skating', 'video', 'interspliced', 'with', 'footage', 'from', 'behind', 'enemy', 'lines', 'and', 'set', 'to', 'jersey', 'shore', 'techno']"
"it doesn't quite work , but there's enough here to make us look forward to the russos' next offering .",0,"['it', 'doesn', 'quite', 'work', 'but', 'there', 'enough', 'here', 'to', 'make', 'us', 'look', 'forward', 'to', 'the', 'russos', 'next', 'offering']"
any film featuring young children threatened by a terrorist bomb can no longer pass as mere entertainment .,0,"['any', 'film', 'featuring', 'young', 'children', 'threatened', 'by', 'terrorist', 'bomb', 'can', 'no', 'longer', 'pass', 'as', 'mere', 'entertainment']"
the director's twitchy sketchbook style and adroit perspective shifts grow wearisome amid leaden pacing and indifferent craftsmanship ( most notably wretched sound design ) .,0,"['the', 'director', 'twitchy', 'sketchbook', 'style', 'and', 'adroit', 'perspective', 'shifts', 'grow', 'wearisome', 'amid', 'leaden', 'pacing', 'and', 'indifferent', 'craftsmanship', 'most', 'notably', 'wretched', 'sound', 'design']"
about as satisfying and predictable as the fare at your local drive through .,0,"['about', 'as', 'satisfying', 'and', 'predictable', 'as', 'the', 'fare', 'at', 'your', 'local', 'drive', 'through']"
"apparently kissing leads to suicide attempts and tragic deaths . marisa tomei is good , but just a kiss is just a mess .",0,"['apparently', 'kissing', 'leads', 'to', 'suicide', 'attempts', 'and', 'tragic', 'deaths', 'marisa', 'tomei', 'is', 'good', 'but', 'just', 'kiss', 'is', 'just', 'mess']"
"opens at a funeral , ends on the protagonist's death bed and doesn't get much livelier in the three hours in between .",0,"['opens', 'at', 'funeral', 'ends', 'on', 'the', 'protagonist', 'death', 'bed', 'and', 'doesn', 'get', 'much', 'livelier', 'in', 'the', 'three', 'hours', 'in', 'between']"
"the noble tradition of men in drag hits an all-time low in sorority boys , whose makers apparently believe that women's clothing can cover up any deficiency in acting , writing or direction .",0,"['the', 'noble', 'tradition', 'of', 'men', 'in', 'drag', 'hits', 'an', 'all', 'time', 'low', 'in', 'sorority', 'boys', 'whose', 'makers', 'apparently', 'believe', 'that', 'women', 'clothing', 'can', 'cover', 'up', 'any', 'deficiency', 'in', 'acting', 'writing', 'or', 'direction']"
